roster_id,employee_id,shift,hours,work_date,services,location,pay_period_id
770d7d89-70f4-4539-8872-45bb3886d03b,E0000068,10:52 AM - 02:40 PM,3.8,6/08/2024,System Troubleshooting,East Davidfurt,2024W32
6e8d829e-f036-4d35-8e06-805341cf857a,E0000068,09:33 AM - 01:21 PM,3.8,7/08/2024,System Troubleshooting,East Davidfurt,2024W32
5f25bdf1-e62f-48cb-96c5-50de3a05ebc3,E0000068,09:46 AM - 01:34 PM,3.8,8/08/2024,User Support,East Davidfurt,2024W32
103cf802-aa99-46e9-855f-18f21293bfc1,E0000068,09:09 AM - 12:57 PM,3.8,9/08/2024,Hardware Maintenance,East Davidfurt,2024W32
c4336f19-3ac1-4589-8ba5-bacd8c3dd7c6,E0000068,11:46 AM - 03:34 PM,3.8,12/08/2024,User Support,East Davidfurt,2024W33
ed750199-59b9-48f9-95f6-c11f3661c70b,E0000068,08:01 AM - 11:49 AM,3.8,13/08/2024,System Troubleshooting,East Davidfurt,2024W33
9cf5dbfe-9e97-483c-b2da-14bc633aeea1,E0000068,09:21 AM - 01:09 PM,3.8,14/08/2024,System Troubleshooting,East Davidfurt,2024W33
9f6467d3-b2d5-40f5-9cfc-830a57571082,E0000068,08:27 AM - 12:15 PM,3.8,15/08/2024,System Troubleshooting,East Davidfurt,2024W33
61db9d62-ec87-4139-b550-20d11a731011,E0000068,09:53 AM - 01:41 PM,3.8,16/08/2024,Hardware Maintenance,East Davidfurt,2024W33
563c3a29-71e3-4847-8a99-7dbf6dd20672,E0000068,09:00 AM - 02:48 PM,3.8,19/08/2024,System Troubleshooting,East Davidfurt,2024W34
38b58d1f-a3ff-4026-aaba-4a97b60c4c27,E0000068,11:24 AM - 02:12 PM,3.8,20/08/2024,Hardware Maintenance,East Davidfurt,2024W34
dbd35b72-84aa-4801-bd89-eda890e9b152,E0000068,09:00 AM - 12:48 PM,3.8,21/08/2024,System Troubleshooting,East Davidfurt,2024W34
44fafdbc-bbd1-4b02-a8c6-eb69212b4798,E0000068,10:08 AM - 01:56 PM,3.8,22/08/2024,System Troubleshooting,East Davidfurt,2024W34
9655b5c1-d854-424b-8904-cdb7d49eed26,E0000068,08:31 AM - 12:19 PM,3.8,23/08/2024,Hardware Maintenance,East Davidfurt,2024W34
9f8c4733-a5c9-47a3-9873-e09bb06e53fd,E0000068,11:30 AM - 03:18 PM,3.8,26/08/2024,Hardware Maintenance,East Davidfurt,2024W35
d34d4725-b1a9-49c1-ac50-ce0ecc8e8c6b,E0000068,08:59 AM - 02:47 PM,3.8,27/08/2024,User Support,East Davidfurt,2024W35
9b83f5c7-091f-453b-84b0-ea553d1e6322,E0000068,11:33 AM - 04:21 PM,3.8,28/08/2024,Hardware Maintenance,East Davidfurt,2024W35
776fdc15-9d40-4aca-ba77-0fa3aeb4733b,E0000068,08:55 AM - 12:43 PM,3.8,29/08/2024,System Troubleshooting,East Davidfurt,2024W35
4cef97ce-4fee-4ece-8d78-a006a38fc25d,E0000068,09:48 AM - 01:36 PM,3.8,30/08/2024,Hardware Maintenance,East Davidfurt,2024W35
151b721a-df8c-4108-a957-2e28cbf5387a,E0000068,08:00 AM - 12:48 PM,3.8,2/09/2024,User Support,East Davidfurt,2024W36
79e4e538-4f53-47ab-bfb8-4d75593d9e5f,E0000068,10:51 AM - 04:39 PM,3.8,3/09/2024,Hardware Maintenance,East Davidfurt,2024W36
c7f0572d-3f48-4b49-80fd-1e32e99c473b,E0000068,10:20 AM - 04:08 PM,3.8,4/09/2024,System Troubleshooting,East Davidfurt,2024W36
40199931-1319-44e8-8464-bbc712c5b82b,E0000068,11:23 AM - 05:11 PM,3.8,5/09/2024,Hardware Maintenance,East Davidfurt,2024W36
4a56a6dd-2f70-4311-8f59-dd62bc867e28,E0000068,09:56 AM - 01:44 PM,3.8,6/09/2024,Hardware Maintenance,East Davidfurt,2024W36
f983036a-8ea7-4fff-9616-3132861bf2ab,E0000068,11:07 AM - 03:55 PM,3.8,9/09/2024,User Support,East Davidfurt,2024W37
88435b87-e9fa-4a49-8783-704bd5a17332,E0000068,11:52 AM - 03:40 PM,3.8,10/09/2024,System Troubleshooting,East Davidfurt,2024W37
cd734703-0aaa-42c6-9c41-951bba604e96,E0000068,11:28 AM - 05:16 PM,3.8,11/09/2024,User Support,East Davidfurt,2024W37
f08c73cb-f35f-4264-b5fd-7c6b27187ab3,E0000068,11:35 AM - 05:23 PM,3.8,12/09/2024,System Troubleshooting,East Davidfurt,2024W37
1248d38a-963c-49c2-b22e-22ed9011d435,E0000068,11:06 AM - 02:54 PM,3.8,13/09/2024,Hardware Maintenance,East Davidfurt,2024W37
356b3b7a-5c9f-42aa-8c93-b5a6ddec859c,E0000068,11:19 AM - 03:07 PM,3.8,16/09/2024,Hardware Maintenance,East Davidfurt,2024W38
3827daa3-e320-461b-94c3-79066b402154,E0000068,08:26 AM - 12:14 PM,3.8,17/09/2024,User Support,East Davidfurt,2024W38
eb3734b2-ba0b-4b42-9b2f-b13949f17909,E0000068,10:39 AM - 02:27 PM,3.8,18/09/2024,Hardware Maintenance,East Davidfurt,2024W38
5c491592-d590-4525-a6bc-5c51a33e0ace,E0000068,11:03 AM - 02:51 PM,3.8,19/09/2024,User Support,East Davidfurt,2024W38
e27aa2f3-7ab5-41dd-90d1-a4b73924b8f9,E0000068,11:56 AM - 03:44 PM,3.8,20/09/2024,Hardware Maintenance,East Davidfurt,2024W38
4dd7f157-94d2-430b-947a-41453454ab5b,E0000068,10:22 AM - 02:10 PM,3.8,23/09/2024,Hardware Maintenance,East Davidfurt,2024W39
e99b17c2-590b-4bee-b0e1-c97d975cf86c,E0000068,10:43 AM - 02:31 PM,3.8,24/09/2024,System Troubleshooting,East Davidfurt,2024W39
9d2378ac-3ab0-42af-a8c8-a48123fbc80c,E0000068,09:12 AM - 01:00 PM,3.8,25/09/2024,User Support,East Davidfurt,2024W39
500e6670-2fbe-40dd-94cb-4a3346ae53bb,E0000068,11:21 AM - 03:09 PM,3.8,26/09/2024,Hardware Maintenance,East Davidfurt,2024W39
f7e2d877-3404-4d80-b9e0-bcf208cbb75a,E0000068,10:45 AM - 04:33 PM,3.8,27/09/2024,System Troubleshooting,East Davidfurt,2024W39
a45f051f-bea2-42ff-8ebf-1b3ca0720318,E0000068,09:58 AM - 01:46 PM,3.8,30/09/2024,Hardware Maintenance,East Davidfurt,2024W40
54a659e5-f917-4380-991c-4100599a12f0,E0000068,11:24 AM - 03:12 PM,3.8,1/10/2024,User Support,East Davidfurt,2024W40
70b98030-aa64-438b-a814-38d57c6fbf4c,E0000068,08:36 AM - 12:24 PM,3.8,2/10/2024,System Troubleshooting,East Davidfurt,2024W40
6d0b75fe-36f5-45a0-958c-d7c097e7ea67,E0000068,09:42 AM - 01:30 PM,3.8,3/10/2024,User Support,East Davidfurt,2024W40
964521c2-e3cf-4797-8448-24ef3169abb1,E0000068,09:19 AM - 01:07 PM,3.8,4/10/2024,System Troubleshooting,East Davidfurt,2024W40
ab91835f-0eaf-42bf-be39-aa382940408f,E0000068,08:35 AM - 11:23 AM,3.8,7/10/2024,Hardware Maintenance,East Davidfurt,2024W41
51cfb0c1-eb1d-4cb0-bd8a-79a81adfcc42,E0000068,09:48 AM - 01:36 PM,3.8,8/10/2024,System Troubleshooting,East Davidfurt,2024W41
c57cae94-5361-40ff-8ace-75e302659e64,E0000068,08:40 AM - 12:28 PM,3.8,9/10/2024,Hardware Maintenance,East Davidfurt,2024W41
d4ce7f52-cd67-492e-946f-ec986f4ef564,E0000068,08:12 AM - 02:00 PM,3.8,10/10/2024,Hardware Maintenance,East Davidfurt,2024W41
0d7b1e6d-c192-4623-94e2-6d7a13863936,E0000068,08:52 AM - 12:40 PM,3.8,11/10/2024,Hardware Maintenance,East Davidfurt,2024W41
62d78b3e-cce8-4893-9f8d-428db9f78eb7,E0000068,11:14 AM - 05:02 PM,3.8,14/10/2024,User Support,East Davidfurt,2024W42
469e2531-bf81-46dc-a153-a2d5f49998ce,E0000068,09:47 AM - 01:35 PM,3.8,15/10/2024,System Troubleshooting,East Davidfurt,2024W42
7c469a6c-b05e-4247-8e21-288ba16cdc48,E0000068,08:52 AM - 02:40 PM,3.8,16/10/2024,Hardware Maintenance,East Davidfurt,2024W42
67072b38-cde9-46e2-9ba5-8fe441b1cb58,E0000068,08:41 AM - 02:29 PM,3.8,17/10/2024,System Troubleshooting,East Davidfurt,2024W42
390408d2-927c-4e1c-8ffc-365409e08791,E0000068,09:40 AM - 01:28 PM,3.8,18/10/2024,System Troubleshooting,East Davidfurt,2024W42
da109146-8cd9-49a4-85e0-b2056f145db9,E0000068,08:15 AM - 01:03 PM,3.8,21/10/2024,Hardware Maintenance,East Davidfurt,2024W43
c16a60f7-68ed-495c-a3fc-4333137d884f,E0000068,10:56 AM - 02:44 PM,3.8,22/10/2024,Hardware Maintenance,East Davidfurt,2024W43
c8b8d275-f610-4559-ae99-fefc7684c744,E0000068,08:26 AM - 02:14 PM,3.8,23/10/2024,Hardware Maintenance,East Davidfurt,2024W43
95bf9f9a-ceff-4c1a-a51d-7a086720cf6f,E0000068,09:58 AM - 01:46 PM,3.8,24/10/2024,System Troubleshooting,East Davidfurt,2024W43
69ceb8ec-f803-4904-bdc1-7ac0f86574f7,E0000068,09:33 AM - 01:21 PM,3.8,25/10/2024,Hardware Maintenance,East Davidfurt,2024W43
9bc9b958-3628-42f6-826b-b6ee6548b4ad,E0000068,10:59 AM - 02:47 PM,3.8,28/10/2024,Hardware Maintenance,East Davidfurt,2024W44
3af02398-bb18-4560-89a0-ccd436eed6f7,E0000068,08:21 AM - 12:09 PM,3.8,29/10/2024,System Troubleshooting,East Davidfurt,2024W44
95aeeb5e-e726-49c6-aa9d-b7eb20a11535,E0000068,10:36 AM - 02:24 PM,3.8,30/10/2024,User Support,East Davidfurt,2024W44
e9d70217-b7ef-4af0-84ac-13dd57ebb269,E0000068,10:07 AM - 01:55 PM,3.8,31/10/2024,Hardware Maintenance,East Davidfurt,2024W44
d3c09c73-5737-4b10-a4d4-15c0e8ef801c,E0000068,08:18 AM - 12:06 PM,3.8,1/11/2024,User Support,East Davidfurt,2024W44
13550d56-a9d1-4c17-ac7a-041364fbc350,E0000068,11:02 AM - 03:50 PM,3.8,4/11/2024,User Support,East Davidfurt,2024W45
daad9e81-7506-4e50-9841-9d099675f3a6,E0000068,10:52 AM - 02:40 PM,3.8,5/11/2024,Hardware Maintenance,East Davidfurt,2024W45
1a1633d1-3290-4685-b532-b8d00235aa93,E0000068,09:07 AM - 01:55 PM,3.8,6/11/2024,User Support,East Davidfurt,2024W45
eb63ce16-c1da-412b-b85c-94cb4d03631e,E0000068,11:57 AM - 03:45 PM,3.8,7/11/2024,Hardware Maintenance,East Davidfurt,2024W45
b953035a-4ecc-4292-af2d-6cab2cacf83c,E0000068,10:26 AM - 04:14 PM,3.8,8/11/2024,System Troubleshooting,East Davidfurt,2024W45
3da63919-42ad-40ee-899c-18ca162ff5d8,E0000068,10:19 AM - 01:07 PM,3.8,11/11/2024,Hardware Maintenance,East Davidfurt,2024W46
3d598bca-14d2-4568-afdb-ee32acd2e781,E0000068,09:42 AM - 12:30 PM,3.8,12/11/2024,User Support,East Davidfurt,2024W46
42283bf3-da8f-4991-9c1d-bd3304c4ef86,E0000068,08:27 AM - 12:15 PM,3.8,13/11/2024,Hardware Maintenance,East Davidfurt,2024W46
732f65ac-6a56-4ff7-9bda-ad2f46174b0f,E0000068,10:07 AM - 03:55 PM,3.8,14/11/2024,Hardware Maintenance,East Davidfurt,2024W46
ddf64c89-351a-4fe1-8662-743c125faebe,E0000068,08:26 AM - 12:14 PM,3.8,15/11/2024,Hardware Maintenance,East Davidfurt,2024W46
a42d88a8-55fb-4a9e-8af6-668ed8179311,E0000068,08:43 AM - 02:31 PM,3.8,18/11/2024,Hardware Maintenance,East Davidfurt,2024W47
b5f4f810-633e-4545-be57-6c78ad8ee378,E0000068,08:19 AM - 12:07 PM,3.8,19/11/2024,Hardware Maintenance,East Davidfurt,2024W47
0b339517-1e41-4421-8160-60275a94a46e,E0000068,11:45 AM - 03:33 PM,3.8,20/11/2024,System Troubleshooting,East Davidfurt,2024W47
f982890f-35b3-4aeb-aabe-d396d549308b,E0000068,08:01 AM - 11:49 AM,3.8,21/11/2024,User Support,East Davidfurt,2024W47
f74f80bc-46b7-42d3-acb9-a2867c8bfe68,E0000068,10:55 AM - 04:43 PM,3.8,22/11/2024,Hardware Maintenance,East Davidfurt,2024W47
00848330-39ad-4939-9935-57311cebe666,E0000068,09:46 AM - 03:34 PM,3.8,25/11/2024,Hardware Maintenance,East Davidfurt,2024W48
5a725d89-2971-4a9c-bb43-0bd0c2aee0dc,E0000068,09:12 AM - 01:00 PM,3.8,26/11/2024,Hardware Maintenance,East Davidfurt,2024W48
85760d15-4d47-4d5b-9712-53db99c6802b,E0000068,10:37 AM - 01:25 PM,3.8,27/11/2024,User Support,East Davidfurt,2024W48
f0428365-926f-49b3-97ce-122a691d045a,E0000068,09:25 AM - 01:13 PM,3.8,28/11/2024,System Troubleshooting,East Davidfurt,2024W48
f8b2a552-2973-4251-baee-3deb82fb7859,E0000068,11:55 AM - 03:43 PM,3.8,29/11/2024,System Troubleshooting,East Davidfurt,2024W48
f4128651-594e-4a23-88ce-12d918f99329,E0000068,11:51 AM - 03:39 PM,3.8,2/12/2024,System Troubleshooting,East Davidfurt,2024W49
c91186d5-15a0-40db-9fb8-b286266f904c,E0000068,08:15 AM - 01:03 PM,3.8,3/12/2024,System Troubleshooting,East Davidfurt,2024W49
405f6c83-3256-42c3-bfbe-1e4ceab2d3f3,E0000068,11:38 AM - 03:26 PM,3.8,4/12/2024,System Troubleshooting,East Davidfurt,2024W49
6f57b9c2-a384-4576-857c-568669bb8554,E0000068,10:22 AM - 02:10 PM,3.8,5/12/2024,System Troubleshooting,East Davidfurt,2024W49
d72c7bb2-7ef8-4167-a6f6-3c3e3acec8f3,E0000068,08:32 AM - 12:20 PM,3.8,6/12/2024,System Troubleshooting,East Davidfurt,2024W49
4e1c6d42-9f40-430b-b301-86fdb0dc6597,E0000068,08:26 AM - 02:14 PM,3.8,9/12/2024,System Troubleshooting,East Davidfurt,2024W50
76a63b6c-6f6d-4e6e-8ccf-7febca23fd81,E0000068,09:28 AM - 01:16 PM,3.8,10/12/2024,User Support,East Davidfurt,2024W50
12d6d6e2-9f9a-41e8-a0d2-c681d6283313,E0000068,09:24 AM - 02:12 PM,3.8,11/12/2024,User Support,East Davidfurt,2024W50
a6303f76-1d3b-4389-aa4f-7b5bbdf81532,E0000068,08:36 AM - 02:24 PM,3.8,12/12/2024,System Troubleshooting,East Davidfurt,2024W50
c82bf771-1427-47e7-98f8-a22c346d9815,E0000068,10:38 AM - 02:26 PM,3.8,13/12/2024,System Troubleshooting,East Davidfurt,2024W50
be5da720-ab01-4632-bc7d-d1cad9faecca,E0000068,11:15 AM - 03:03 PM,3.8,16/12/2024,System Troubleshooting,East Davidfurt,2024W51
a45f915f-9574-4e45-86a6-26e026f2bc29,E0000068,11:56 AM - 03:44 PM,3.8,17/12/2024,System Troubleshooting,East Davidfurt,2024W51
64c2d713-68bd-4382-8da6-160842726f2e,E0000068,10:30 AM - 02:18 PM,3.8,18/12/2024,User Support,East Davidfurt,2024W51
597fc54b-87d4-430d-ae88-67224dea2261,E0000068,11:31 AM - 05:19 PM,3.8,19/12/2024,User Support,East Davidfurt,2024W51
2171b9db-d0b9-4154-8a5d-8b1351441700,E0000068,10:18 AM - 02:06 PM,3.8,20/12/2024,Hardware Maintenance,East Davidfurt,2024W51
b08f4dc5-ffa6-49a5-9a6d-5eb775f7e886,E0000068,08:12 AM - 02:00 PM,3.8,23/12/2024,System Troubleshooting,East Davidfurt,2024W52
f5ca035f-3d53-4f61-9bd6-80cd585658cf,E0000068,10:27 AM - 02:15 PM,3.8,24/12/2024,User Support,East Davidfurt,2024W52
4f8ed61b-caa0-49ce-b73d-c699c80f8946,E0000068,10:15 AM - 04:03 PM,3.8,27/12/2024,System Troubleshooting,East Davidfurt,2024W52
21af3b42-6081-4c1d-8c62-9d6e7c5a5edf,E0000068,08:54 AM - 12:42 PM,3.8,30/12/2024,System Troubleshooting,East Davidfurt,2024W53
7eb86ec3-7dce-4dd2-b0ec-0cc30c2dff19,E0000068,11:52 AM - 03:40 PM,3.8,31/12/2024,User Support,East Davidfurt,2024W53
298fc91b-9cdb-4ac6-8abf-405183ea2a1e,E0000068,10:17 AM - 02:05 PM,3.8,1/01/2025,System Troubleshooting,East Davidfurt,2024W53
98fdbe40-2a55-4aa5-864c-93c3caf5d928,E0000068,10:42 AM - 02:30 PM,3.8,2/01/2025,Hardware Maintenance,East Davidfurt,2024W53
aaefe5ba-cd9c-45ae-aba9-1a287e0de75a,E0000068,11:39 AM - 04:27 PM,3.8,3/01/2025,System Troubleshooting,East Davidfurt,2024W53
1e118359-392c-4463-b1a8-7ee6129ec511,E0000068,11:10 AM - 02:58 PM,3.8,6/01/2025,Hardware Maintenance,East Davidfurt,
5ab2c62c-691a-4dc8-9d6e-88380a514fb0,E0000068,10:42 AM - 02:30 PM,3.8,7/01/2025,System Troubleshooting,East Davidfurt,
51986060-ba69-4538-a947-76c22df65942,E0000068,10:42 AM - 04:30 PM,3.8,8/01/2025,System Troubleshooting,East Davidfurt,
026ba40f-c322-4a36-b68b-2882ee6fd6b2,E0000068,09:29 AM - 01:17 PM,3.8,9/01/2025,System Troubleshooting,East Davidfurt,
bdb04e99-6cb6-47b6-9df8-5582a101299c,E0000068,08:09 AM - 11:57 AM,3.8,10/01/2025,User Support,East Davidfurt,
ffe71cf0-d010-426a-a330-de28db482bd6,E0000068,10:41 AM - 02:29 PM,3.8,13/01/2025,User Support,East Davidfurt,
4b9db846-6fc9-4f02-9fcd-16cac73ed779,E0000068,08:47 AM - 12:35 PM,3.8,14/01/2025,User Support,East Davidfurt,
2b7e234c-bfa1-4b06-b0c1-89a44b54eee3,E0000068,10:34 AM - 02:22 PM,3.8,15/01/2025,System Troubleshooting,East Davidfurt,
a2ce1d00-a2eb-4990-bf76-84e5935a656d,E0000068,10:09 AM - 01:57 PM,3.8,16/01/2025,System Troubleshooting,East Davidfurt,
e1db4797-a7c1-4bf3-881e-f91c02e6012e,E0000068,09:58 AM - 03:46 PM,3.8,17/01/2025,User Support,East Davidfurt,
e2456927-aaa1-4ec3-a516-b741b5a221d2,E0000068,10:36 AM - 02:24 PM,3.8,20/01/2025,System Troubleshooting,East Davidfurt,
7a60a6ea-06e8-47a5-898f-016399d8563f,E0000068,10:08 AM - 01:56 PM,3.8,21/01/2025,Hardware Maintenance,East Davidfurt,
14f7d130-53e6-403c-9b57-ae4e650a28b7,E0000068,10:28 AM - 02:16 PM,3.8,22/01/2025,Hardware Maintenance,East Davidfurt,
a2dc833c-5118-428f-9115-b99d609e58a4,E0000068,09:26 AM - 01:14 PM,3.8,23/01/2025,User Support,East Davidfurt,
7ae72fe3-384d-487c-9e91-120fa3d110a4,E0000068,11:10 AM - 04:58 PM,3.8,24/01/2025,Hardware Maintenance,East Davidfurt,
b82b9818-6e54-41ef-bd4f-e17d5c539e30,E0000068,09:01 AM - 01:49 PM,3.8,27/01/2025,User Support,East Davidfurt,
79b3960a-0e9a-4339-806b-0545a0d5db69,E0000068,08:15 AM - 12:03 PM,3.8,28/01/2025,System Troubleshooting,East Davidfurt,
1ce1286f-3a93-4560-82a6-e5a3ff9323a7,E0000068,10:05 AM - 01:53 PM,3.8,29/01/2025,System Troubleshooting,East Davidfurt,
d155b109-3d18-4a55-95cb-e4060254d4c3,E0000068,11:21 AM - 03:09 PM,3.8,30/01/2025,Hardware Maintenance,East Davidfurt,
af04056e-efc9-49c5-800f-eda7e70ff211,E0000068,09:19 AM - 01:07 PM,3.8,31/01/2025,User Support,East Davidfurt,
0d448287-258a-40d6-8cd3-71bc994ddd35,E0000068,08:24 AM - 12:12 PM,3.8,3/02/2025,System Troubleshooting,East Davidfurt,
5d102acd-86e8-45ff-9385-3c47d1d55e44,E0000068,10:21 AM - 02:09 PM,3.8,4/02/2025,User Support,East Davidfurt,
be6a1c4f-c3c6-4a53-b5a5-a415615e0421,E0000068,09:35 AM - 01:23 PM,3.8,5/02/2025,System Troubleshooting,East Davidfurt,
c57b06c9-66ee-4a9a-893d-da7b75b98aea,E0000068,09:43 AM - 01:31 PM,3.8,6/02/2025,User Support,East Davidfurt,
f976234b-8e26-4171-a3e8-5554738e5f33,E0000068,09:37 AM - 01:25 PM,3.8,7/02/2025,User Support,East Davidfurt,
0b92421f-d953-4ad4-b72a-3b3eb47f8809,E0000068,08:28 AM - 12:16 PM,3.8,10/02/2025,Hardware Maintenance,East Davidfurt,
18c83b23-9dfe-43a2-adee-205c9d780372,E0000068,09:25 AM - 03:13 PM,3.8,11/02/2025,System Troubleshooting,East Davidfurt,
adcce887-b0e7-42e9-9d2e-9708dd52448b,E0000068,10:36 AM - 02:24 PM,3.8,12/02/2025,System Troubleshooting,East Davidfurt,
babaf571-700d-4514-8d15-f12bfb05c3a8,E0000068,10:10 AM - 01:58 PM,3.8,13/02/2025,User Support,East Davidfurt,
059a7207-b3fe-4248-a22a-93716bc3401b,E0000068,10:39 AM - 02:27 PM,3.8,14/02/2025,System Troubleshooting,East Davidfurt,
7271a201-a0a2-44cf-a24a-a4514647eb06,E0000068,11:05 AM - 04:53 PM,3.8,17/02/2025,Hardware Maintenance,East Davidfurt,
68cc7153-7d7d-4a97-b17a-8a22a89e0e68,E0000068,10:32 AM - 02:20 PM,3.8,18/02/2025,System Troubleshooting,East Davidfurt,
d71b0c5b-7c66-40e8-bcd4-2441a5b1a3e9,E0000068,11:01 AM - 02:49 PM,3.8,19/02/2025,System Troubleshooting,East Davidfurt,
62c0531c-e4e0-40cf-90c3-9ace5444b21d,E0000068,09:40 AM - 01:28 PM,3.8,20/02/2025,Hardware Maintenance,East Davidfurt,
9bad0ecb-7581-40f6-a4cb-8262b463e592,E0000068,08:57 AM - 12:45 PM,3.8,21/02/2025,Hardware Maintenance,East Davidfurt,
d301c04a-9907-4fa5-9873-c40ce29c2f19,E0000068,11:10 AM - 02:58 PM,3.8,24/02/2025,User Support,East Davidfurt,
dad1be21-9f94-42d3-a9b0-82c38c5f08c6,E0000068,09:35 AM - 01:23 PM,3.8,25/02/2025,System Troubleshooting,East Davidfurt,
ada9207b-fc4a-4157-bc57-28d80faa5e80,E0000068,10:41 AM - 02:29 PM,3.8,26/02/2025,Hardware Maintenance,East Davidfurt,
a1eec75e-7f19-4abc-b20d-d8f7d290240d,E0000068,08:49 AM - 01:37 PM,3.8,27/02/2025,System Troubleshooting,East Davidfurt,
0337cc10-da93-45a4-8bc8-96d175c1e130,E0000068,09:44 AM - 01:32 PM,3.8,28/02/2025,System Troubleshooting,East Davidfurt,
21d60033-3fa1-4127-9142-c449ba5f2034,E0000068,11:18 AM - 04:06 PM,3.8,3/03/2025,User Support,East Davidfurt,
76a2e02d-7745-4f1d-a329-6bfd81df2c18,E0000068,11:25 AM - 03:13 PM,3.8,4/03/2025,System Troubleshooting,East Davidfurt,
f10e1472-e069-4ba4-b53c-2c4731fb9a6c,E0000068,08:59 AM - 02:47 PM,3.8,5/03/2025,User Support,East Davidfurt,
3d60531d-09f9-4a4b-b32b-2b1f739dcc4d,E0000068,08:20 AM - 02:08 PM,3.8,6/03/2025,User Support,East Davidfurt,
4ef4d1a0-591e-49f8-b780-99a96fd5aac8,E0000068,10:36 AM - 02:24 PM,3.8,7/03/2025,User Support,East Davidfurt,
71b04441-815c-4e5e-a3f3-ba7599c9bb16,E0000068,10:21 AM - 02:09 PM,3.8,10/03/2025,User Support,East Davidfurt,
d38ebe06-4cf9-45b7-b1b4-5acf4919b740,E0000068,10:24 AM - 02:12 PM,3.8,11/03/2025,User Support,East Davidfurt,
2f3e1cc5-c5cf-4f1a-9733-f8763634315e,E0000068,10:06 AM - 02:54 PM,3.8,12/03/2025,System Troubleshooting,East Davidfurt,
6da0bb35-c558-4ec4-a0cc-3c454d661979,E0000068,08:33 AM - 12:21 PM,3.8,13/03/2025,User Support,East Davidfurt,
d054d222-9a83-4b38-977a-f86379f64270,E0000068,10:43 AM - 02:31 PM,3.8,14/03/2025,System Troubleshooting,East Davidfurt,
77199e4d-0bfd-48ee-bfaf-b4a9fc26b53b,E0000068,10:31 AM - 03:19 PM,3.8,17/03/2025,System Troubleshooting,East Davidfurt,
bdd7a41c-d929-4bcb-ac04-5d9383695fec,E0000068,10:11 AM - 01:59 PM,3.8,18/03/2025,Hardware Maintenance,East Davidfurt,
ae9b4b9f-c481-45d7-8df1-3b3f08c7143f,E0000068,08:52 AM - 11:40 AM,3.8,19/03/2025,User Support,East Davidfurt,
0cabe428-67db-4b47-b60e-cc0281842883,E0000068,08:51 AM - 12:39 PM,3.8,20/03/2025,User Support,East Davidfurt,
cc74c265-6dd3-4b15-914a-837f1ebecc77,E0000068,11:49 AM - 05:37 PM,3.8,21/03/2025,Hardware Maintenance,East Davidfurt,
8c61b5c2-25e5-4b5c-8368-12fcb3c7eae3,E0000068,10:20 AM - 02:08 PM,3.8,24/03/2025,User Support,East Davidfurt,
f8f87390-f66b-49f7-a454-7df2fb0a1f1b,E0000068,09:28 AM - 01:16 PM,3.8,25/03/2025,System Troubleshooting,East Davidfurt,
46f4aa6e-f5ef-405c-a619-d1b33608b4c8,E0000068,09:39 AM - 01:27 PM,3.8,26/03/2025,User Support,East Davidfurt,
2948ff4c-9310-456f-afd9-b5d6d8c55f90,E0000068,08:06 AM - 11:54 AM,3.8,27/03/2025,User Support,East Davidfurt,
68af6be2-1129-47fa-8cb1-45e6b56a03ee,E0000068,10:14 AM - 04:02 PM,3.8,28/03/2025,System Troubleshooting,East Davidfurt,
d89c13e9-0d0f-4aa8-936d-11cbc2e2412c,E0000068,11:51 AM - 05:39 PM,3.8,31/03/2025,System Troubleshooting,East Davidfurt,
f15a7d1d-2fc1-4864-95ab-a0128f8f654c,E0000068,10:17 AM - 03:05 PM,3.8,2/04/2025,User Support,East Davidfurt,
10cd0cfb-b8e0-4a19-a4fd-36c75c21e995,E0000068,11:14 AM - 03:02 PM,3.8,3/04/2025,Hardware Maintenance,East Davidfurt,
f9d93e57-048a-493b-908b-2e53b3829d84,E0000068,09:29 AM - 01:17 PM,3.8,4/04/2025,System Troubleshooting,East Davidfurt,
f4f42058-ce7f-4d3b-aaff-edd131c5e99c,E0000068,10:59 AM - 02:47 PM,3.8,7/04/2025,User Support,East Davidfurt,
bcf9fecf-4e6d-47cb-b5cd-c6cdedb8e9d2,E0000068,08:20 AM - 12:08 PM,3.8,8/04/2025,System Troubleshooting,East Davidfurt,
5f56b4ef-ab2f-48e5-b899-60b4fa5b335e,E0000068,08:17 AM - 12:05 PM,3.8,9/04/2025,User Support,East Davidfurt,
8744662a-0957-4152-ab36-17cb5b01286b,E0000068,10:10 AM - 01:58 PM,3.8,10/04/2025,System Troubleshooting,East Davidfurt,
c2ab5553-1c78-4e45-a8a3-fc8d0d9a49e3,E0000068,08:14 AM - 12:02 PM,3.8,11/04/2025,User Support,East Davidfurt,
9d1c8a05-ea03-4954-b74a-0dcbcb97141f,E0000068,08:20 AM - 12:08 PM,3.8,14/04/2025,System Troubleshooting,East Davidfurt,
0e59b400-d4ed-45da-a1dd-428c6ab2a487,E0000068,10:35 AM - 04:23 PM,3.8,15/04/2025,User Support,East Davidfurt,
1bd68033-d4ff-4a63-b737-79b38a6435fd,E0000068,11:13 AM - 03:01 PM,3.8,16/04/2025,Hardware Maintenance,East Davidfurt,
eacfc926-9f4c-4d5a-b59e-ad833dc5e751,E0000068,11:38 AM - 03:26 PM,3.8,17/04/2025,System Troubleshooting,East Davidfurt,
